code,name,level,parent_code,full_name,sort_order
130530,新河县,district,1305,中国河北省邢台市新河县,130530
130531,广宗县,district,1305,中国河北省邢台市广宗县,130531
130532,平乡县,district,1305,中国河北省邢台市平乡县,130532
130533,威县,district,1305,中国河北省邢台市威县,130533
130534,清河县,district,1305,中国河北省邢台市清河县,130534
130535,临西县,district,1305,中国河北省邢台市临西县,130535
130571,河北邢台经济开发区,district,1305,中国河北省邢台市河北邢台经济开发区,130571
130581,南宫市,district,1305,中国河北省邢台市南宫市,130581
130582,沙河市,district,1305,中国河北省邢台市沙河市,130582
130602,竞秀区,district,1306,中国河北省保定市竞秀区,130602
130606,莲池区,district,1306,中国河北省保定市莲池区,130606
130607,满城区,district,1306,中国河北省保定市满城区,130607
130608,清苑区,district,1306,中国河北省保定市清苑区,130608
130609,徐水区,district,1306,中国河北省保定市徐水区,130609
130623,涞水县,district,1306,中国河北省保定市涞水县,130623
130624,阜平县,district,1306,中国河北省保定市阜平县,130624
130626,定兴县,district,1306,中国河北省保定市定兴县,130626
130627,唐县,district,1306,中国河北省保定市唐县,130627
130628,高阳县,district,1306,中国河北省保定市高阳县,130628
130629,容城县,district,1306,中国河北省保定市容城县,130629
130630,涞源县,district,1306,中国河北省保定市涞源县,130630
130631,望都县,district,1306,中国河北省保定市望都县,130631
130632,安新县,district,1306,中国河北省保定市安新县,130632
130633,易县,district,1306,中国河北省保定市易县,130633
130634,曲阳县,district,1306,中国河北省保定市曲阳县,130634
130635,蠡县,district,1306,中国河北省保定市蠡县,130635
130636,顺平县,district,1306,中国河北省保定市顺平县,130636
130637,博野县,district,1306,中国河北省保定市博野县,130637
130638,雄县,district,1306,中国河北省保定市雄县,130638
130671,保定高新技术产业开发区,district,1306,中国河北省保定市保定高新技术产业开发区,130671
130672,保定白沟新城,district,1306,中国河北省保定市保定白沟新城,130672
130681,涿州市,district,1306,中国河北省保定市涿州市,130681
130682,定州市,district,1306,中国河北省保定市定州市,130682
130683,安国市,district,1306,中国河北省保定市安国市,130683
130684,高碑店市,district,1306,中国河北省保定市高碑店市,130684
130702,桥东区,district,1307,中国河北省张家口市桥东区,130702
130703,桥西区,district,1307,中国河北省张家口市桥西区,130703
130705,宣化区,district,1307,中国河北省张家口市宣化区,130705
130706,下花园区,district,1307,中国河北省张家口市下花园区,130706
130708,万全区,district,1307,中国河北省张家口市万全区,130708
130709,崇礼区,district,1307,中国河北省张家口市崇礼区,130709
130722,张北县,district,1307,中国河北省张家口市张北县,130722
130723,康保县,district,1307,中国河北省张家口市康保县,130723
130724,沽源县,district,1307,中国河北省张家口市沽源县,130724
130725,尚义县,district,1307,中国河北省张家口市尚义县,130725
130726,蔚县,district,1307,中国河北省张家口市蔚县,130726
130727,阳原县,district,1307,中国河北省张家口市阳原县,130727
130728,怀安县,district,1307,中国河北省张家口市怀安县,130728
130730,怀来县,district,1307,中国河北省张家口市怀来县,130730
130731,涿鹿县,district,1307,中国河北省张家口市涿鹿县,130731
130732,赤城县,district,1307,中国河北省张家口市赤城县,130732
130771,张家口经济开发区,district,1307,中国河北省张家口市张家口经济开发区,130771
130772,张家口市察北管理区,district,1307,中国河北省张家口市张家口市察北管理区,130772
130773,张家口市塞北管理区,district,1307,中国河北省张家口市张家口市塞北管理区,130773
130802,双桥区,district,1308,中国河北省承德市双桥区,130802
130803,双滦区,district,1308,中国河北省承德市双滦区,130803
130804,鹰手营子矿区,district,1308,中国河北省承德市鹰手营子矿区,130804
130821,承德县,district,1308,中国河北省承德市承德县,130821
130822,兴隆县,district,1308,中国河北省承德市兴隆县,130822
130824,滦平县,district,1308,中国河北省承德市滦平县,130824
130825,隆化县,district,1308,中国河北省承德市隆化县,130825
130826,丰宁满族自治县,district,1308,中国河北省承德市丰宁满族自治县,130826
130827,宽城满族自治县,district,1308,中国河北省承德市宽城满族自治县,130827
130828,围场满族蒙古族自治县,district,1308,中国河北省承德市围场满族蒙古族自治县,130828
130871,承德高新技术产业开发区,district,1308,中国河北省承德市承德高新技术产业开发区,130871
130881,平泉市,district,1308,中国河北省承德市平泉市,130881
130902,新华区,district,1309,中国河北省沧州市新华区,130902
130903,运河区,district,1309,中国河北省沧州市运河区,130903
130921,沧县,district,1309,中国河北省沧州市沧县,130921
130922,青县,district,1309,中国河北省沧州市青县,130922
130923,东光县,district,1309,中国河北省沧州市东光县,130923
130924,海兴县,district,1309,中国河北省沧州市海兴县,130924
130925,盐山县,district,1309,中国河北省沧州市盐山县,130925
130926,肃宁县,district,1309,中国河北省沧州市肃宁县,130926
130927,南皮县,district,1309,中国河北省沧州市南皮县,130927
130928,吴桥县,district,1309,中国河北省沧州市吴桥县,130928
130929,献县,district,1309,中国河北省沧州市献县,130929
130930,孟村回族自治县,district,1309,中国河北省沧州市孟村回族自治县,130930
130971,河北沧州经济开发区,district,1309,中国河北省沧州市河北沧州经济开发区,130971
130972,沧州高新技术产业开发区,district,1309,中国河北省沧州市沧州高新技术产业开发区,130972
130973,沧州渤海新区,district,1309,中国河北省沧州市沧州渤海新区,130973
130981,泊头市,district,1309,中国河北省沧州市泊头市,130981
130982,任丘市,district,1309,中国河北省沧州市任丘市,130982
130983,黄骅市,district,1309,中国河北省沧州市黄骅市,130983
130984,河间市,district,1309,中国河北省沧州市河间市,130984
131002,安次区,district,1310,中国河北省廊坊市安次区,131002
131003,广阳区,district,1310,中国河北省廊坊市广阳区,131003
131022,固安县,district,1310,中国河北省廊坊市固安县,131022
131023,永清县,district,1310,中国河北省廊坊市永清县,131023
131024,香河县,district,1310,中国河北省廊坊市香河县,131024
131025,大城县,district,1310,中国河北省廊坊市大城县,131025
131026,文安县,district,1310,中国河北省廊坊市文安县,131026
131028,大厂回族自治县,district,1310,中国河北省廊坊市大厂回族自治县,131028
131071,廊坊经济技术开发区,district,1310,中国河北省廊坊市廊坊经济技术开发区,131071
131081,霸州市,district,1310,中国河北省廊坊市霸州市,131081
131082,三河市,district,1310,中国河北省廊坊市三河市,131082
131102,桃城区,district,1311,中国河北省衡水市桃城区,131102
131103,冀州区,district,1311,中国河北省衡水市冀州区,131103
131121,枣强县,district,1311,中国河北省衡水市枣强县,131121
131122,武邑县,district,1311,中国河北省衡水市武邑县,131122
131123,武强县,district,1311,中国河北省衡水市武强县,131123
131124,饶阳县,district,1311,中国河北省衡水市饶阳县,131124
131125,安平县,district,1311,中国河北省衡水市安平县,131125
131126,故城县,district,1311,中国河北省衡水市故城县,131126
131127,景县,district,1311,中国河北省衡水市景县,131127
131128,阜城县,district,1311,中国河北省衡水市阜城县,131128
131171,河北衡水高新技术产业开发区,district,1311,中国河北省衡水市河北衡水高新技术产业开发区,131171
131172,衡水滨湖新区,district,1311,中国河北省衡水市衡水滨湖新区,131172
131182,深州市,district,1311,中国河北省衡水市深州市,131182
140105,小店区,district,1401,中国山西省太原市小店区,140105
140106,迎泽区,district,1401,中国山西省太原市迎泽区,140106
140107,杏花岭区,district,1401,中国山西省太原市杏花岭区,140107
140108,尖草坪区,district,1401,中国山西省太原市尖草坪区,140108
140109,万柏林区,district,1401,中国山西省太原市万柏林区,140109
140110,晋源区,district,1401,中国山西省太原市晋源区,140110
140121,清徐县,district,1401,中国山西省太原市清徐县,140121
140122,阳曲县,district,1401,中国山西省太原市阳曲县,140122
140123,娄烦县,district,1401,中国山西省太原市娄烦县,140123
140171,山西转型综合改革示范区,district,1401,中国山西省太原市山西转型综合改革示范区,140171
140181,古交市,district,1401,中国山西省太原市古交市,140181
140212,新荣区,district,1402,中国山西省大同市新荣区,140212
140213,平城区,district,1402,中国山西省大同市平城区,140213
140214,云冈区,district,1402,中国山西省大同市云冈区,140214
140215,云州区,district,1402,中国山西省大同市云州区,140215
140221,阳高县,district,1402,中国山西省大同市阳高县,140221
140222,天镇县,district,1402,中国山西省大同市天镇县,140222
140223,广灵县,district,1402,中国山西省大同市广灵县,140223
140224,灵丘县,district,1402,中国山西省大同市灵丘县,140224
140225,浑源县,district,1402,中国山西省大同市浑源县,140225
140226,左云县,district,1402,中国山西省大同市左云县,140226
140271,山西大同经济开发区,district,1402,中国山西省大同市山西大同经济开发区,140271
140302,城区,district,1403,中国山西省阳泉市城区,140302
140303,矿区,district,1403,中国山西省阳泉市矿区,140303
140311,郊区,district,1403,中国山西省阳泉市郊区,140311
140321,平定县,district,1403,中国山西省阳泉市平定县,140321
140322,盂县,district,1403,中国山西省阳泉市盂县,140322
140403,潞州区,district,1404,中国山西省长治市潞州区,140403
140404,上党区,district,1404,中国山西省长治市上党区,140404
140405,屯留区,district,1404,中国山西省长治市屯留区,140405
140406,潞城区,district,1404,中国山西省长治市潞城区,140406
140423,襄垣县,district,1404,中国山西省长治市襄垣县,140423
140425,平顺县,district,1404,中国山西省长治市平顺县,140425
140426,黎城县,district,1404,中国山西省长治市黎城县,140426
140427,壶关县,district,1404,中国山西省长治市壶关县,140427
140428,长子县,district,1404,中国山西省长治市长子县,140428
140429,武乡县,district,1404,中国山西省长治市武乡县,140429
140430,沁县,district,1404,中国山西省长治市沁县,140430
140431,沁源县,district,1404,中国山西省长治市沁源县,140431
140502,城区,district,1405,中国山西省晋城市城区,140502
140521,沁水县,district,1405,中国山西省晋城市沁水县,140521
140522,阳城县,district,1405,中国山西省晋城市阳城县,140522
140524,陵川县,district,1405,中国山西省晋城市陵川县,140524
140525,泽州县,district,1405,中国山西省晋城市泽州县,140525
140581,高平市,district,1405,中国山西省晋城市高平市,140581
140602,朔城区,district,1406,中国山西省朔州市朔城区,140602
140603,平鲁区,district,1406,中国山西省朔州市平鲁区,140603
140621,山阴县,district,1406,中国山西省朔州市山阴县,140621
140622,应县,district,1406,中国山西省朔州市应县,140622
140623,右玉县,district,1406,中国山西省朔州市右玉县,140623
140671,山西朔州经济开发区,district,1406,中国山西省朔州市山西朔州经济开发区,140671
140681,怀仁市,district,1406,中国山西省朔州市怀仁市,140681
140702,榆次区,district,1407,中国山西省晋中市榆次区,140702
140703,太谷区,district,1407,中国山西省晋中市太谷区,140703
140721,榆社县,district,1407,中国山西省晋中市榆社县,140721
140722,左权县,district,1407,中国山西省晋中市左权县,140722
140723,和顺县,district,1407,中国山西省晋中市和顺县,140723
140724,昔阳县,district,1407,中国山西省晋中市昔阳县,140724
140725,寿阳县,district,1407,中国山西省晋中市寿阳县,140725
140727,祁县,district,1407,中国山西省晋中市祁县,140727
140728,平遥县,district,1407,中国山西省晋中市平遥县,140728
140729,灵石县,district,1407,中国山西省晋中市灵石县,140729
140781,介休市,district,1407,中国山西省晋中市介休市,140781
140802,盐湖区,district,1408,中国山西省运城市盐湖区,140802
140821,临猗县,district,1408,中国山西省运城市临猗县,140821
140822,万荣县,district,1408,中国山西省运城市万荣县,140822
140823,闻喜县,district,1408,中国山西省运城市闻喜县,140823
140824,稷山县,district,1408,中国山西省运城市稷山县,140824
140825,新绛县,district,1408,中国山西省运城市新绛县,140825
140826,绛县,district,1408,中国山西省运城市绛县,140826
140827,垣曲县,district,1408,中国山西省运城市垣曲县,140827
140828,夏县,district,1408,中国山西省运城市夏县,140828
140829,平陆县,district,1408,中国山西省运城市平陆县,140829
140830,芮城县,district,1408,中国山西省运城市芮城县,140830
140881,永济市,district,1408,中国山西省运城市永济市,140881
140882,河津市,district,1408,中国山西省运城市河津市,140882
140902,忻府区,district,1409,中国山西省忻州市忻府区,140902
140921,定襄县,district,1409,中国山西省忻州市定襄县,140921
140922,五台县,district,1409,中国山西省忻州市五台县,140922
140923,代县,district,1409,中国山西省忻州市代县,140923
140924,繁峙县,district,1409,中国山西省忻州市繁峙县,140924
140925,宁武县,district,1409,中国山西省忻州市宁武县,140925
140926,静乐县,district,1409,中国山西省忻州市静乐县,140926
140927,神池县,district,1409,中国山西省忻州市神池县,140927
